ID,bars,kpi,State,Selisih,Position,Tahun
503,83,64,tetap,1,6,2021
503,88,100,promosi,2,6,2022
503,61,77,tetap,1,5,2023
503,75,85,tetap,2,5,2024
503,68,100,tetap,3,5,2025
504,92,96,promosi,1,6,2021
504,94,62,tetap,1,5,2022
504,78,100,tetap,2,5,2023
504,84,75,tetap,3,5,2024
504,68,91,tetap,4,5,2025
505,61,89,tetap,1,7,2021
505,72,69,tetap,2,7,2022
505,72,73,tetap,3,7,2023
505,76,91,tetap,4,7,2024
505,77,99,tetap,5,7,2025
506,67,79,tetap,1,7,2021
506,100,77,tetap,2,7,2022
506,87,63,tetap,3,7,2023
506,94,89,promosi,4,7,2024
506,66,89,tetap,1,6,2025
507,81,68,tetap,1,6,2021
507,92,93,promosi,2,6,2022
507,97,97,promosi,3,5,2023
507,98,94,promosi,4,4,2024
507,71,88,tetap,1,3,2025
508,76,86,tetap,1,5,2021
508,72,69,tetap,2,5,2022
508,94,64,tetap,3,5,2023
508,94,72,tetap,4,5,2024
508,93,95,promosi,5,5,2025
509,97,73,tetap,1,5,2021
509,79,66,tetap,2,5,2022
509,82,67,tetap,3,5,2023
509,63,76,tetap,4,5,2024
509,98,84,tetap,5,5,2025
510,64,87,tetap,1,6,2021
510,89,65,tetap,2,6,2022
510,70,79,tetap,3,6,2023
510,78,80,tetap,4,6,2024
510,94,99,promosi,5,6,2025
511,93,77,tetap,1,6,2021
511,78,78,tetap,2,6,2022
511,95,99,promosi,3,6,2023
511,85,92,promosi,4,5,2024
511,91,75,tetap,1,4,2025
512,72,63,tetap,1,5,2021
512,82,95,tetap,2,5,2022
512,74,89,tetap,3,5,2023
512,92,95,promosi,4,5,2024
512,85,100,promosi,5,4,2025
513,99,71,tetap,1,6,2021
513,89,97,promosi,2,6,2022
513,77,82,tetap,1,5,2023
513,68,92,tetap,2,5,2024
513,89,63,tetap,3,5,2025
514,76,68,tetap,1,6,2021
514,100,73,tetap,2,6,2022
514,61,95,tetap,3,6,2023
514,60,87,tetap,4,6,2024
514,97,68,tetap,5,6,2025
515,66,85,tetap,1,5,2021
515,69,100,tetap,2,5,2022
515,69,66,tetap,3,5,2023
515,65,83,tetap,4,5,2024
515,71,93,tetap,5,5,2025
516,82,90,tetap,1,7,2021
516,85,63,tetap,2,7,2022
516,74,76,tetap,3,7,2023
516,77,93,tetap,4,7,2024
516,77,81,tetap,5,7,2025
517,97,69,tetap,1,5,2021
517,99,94,promosi,2,5,2022
517,80,68,tetap,1,4,2023
517,82,91,tetap,2,4,2024
517,85,95,promosi,3,4,2025
518,76,60,tetap,1,7,2021
518,80,72,tetap,2,7,2022
518,94,93,promosi,3,7,2023
518,60,77,tetap,1,6,2024
518,60,97,tetap,2,6,2025
519,63,99,tetap,1,7,2021
519,67,69,tetap,2,7,2022
519,76,72,tetap,3,7,2023
519,79,79,tetap,4,7,2024
519,79,74,tetap,5,7,2025
520,68,71,tetap,1,7,2021
520,93,71,tetap,2,7,2022
520,69,72,tetap,3,7,2023
520,88,63,tetap,4,7,2024
520,84,73,tetap,5,7,2025
521,90,97,promosi,1,7,2021
521,92,90,promosi,2,6,2022
521,67,70,tetap,1,5,2023
521,74,79,tetap,2,5,2024
521,68,87,tetap,3,5,2025
522,89,73,tetap,1,7,2021
522,99,97,promosi,2,7,2022
522,70,69,tetap,1,6,2023
522,86,84,tetap,2,6,2024
522,95,95,promosi,3,6,2025
523,76,92,tetap,1,6,2021
523,81,96,tetap,2,6,2022
523,75,76,tetap,3,6,2023
523,78,68,tetap,4,6,2024
523,74,60,tetap,5,6,2025
524,99,77,tetap,1,7,2021
524,64,82,tetap,2,7,2022
524,85,66,tetap,3,7,2023
524,78,100,tetap,4,7,2024
524,63,92,tetap,5,7,2025
525,94,69,tetap,1,5,2021
525,100,89,promosi,2,5,2022
525,99,66,tetap,1,4,2023
525,75,69,tetap,2,4,2024
525,79,85,tetap,3,4,2025
526,68,85,tetap,1,5,2021
526,77,87,tetap,2,5,2022
526,73,92,tetap,3,5,2023
526,64,69,tetap,4,5,2024
526,60,69,tetap,5,5,2025
527,95,79,tetap,1,5,2021
527,63,93,tetap,2,5,2022
527,91,68,tetap,3,5,2023
527,62,64,mutasi,4,5,2024
527,83,69,tetap,1,6,2025
528,99,87,promosi,1,5,2021
528,60,74,tetap,1,4,2022
528,60,100,tetap,2,4,2023
528,70,93,tetap,3,4,2024
528,97,70,tetap,4,4,2025
529,94,63,tetap,1,5,2021
529,80,70,tetap,2,5,2022
529,84,93,tetap,3,5,2023
529,63,79,tetap,4,5,2024
529,80,100,tetap,5,5,2025
530,61,91,tetap,1,6,2021
530,60,77,tetap,2,6,2022
530,87,68,tetap,3,6,2023
530,74,89,tetap,4,6,2024
530,72,78,tetap,5,6,2025
531,81,90,tetap,1,6,2021
531,61,77,tetap,2,6,2022
531,92,87,promosi,3,6,2023
531,61,63,mutasi,4,5,2024
531,85,88,promosi,5,6,2025
532,99,85,promosi,1,6,2021
532,94,95,promosi,2,5,2022
532,79,77,tetap,1,4,2023
532,68,97,tetap,2,4,2024
532,62,98,tetap,3,4,2025
533,81,91,tetap,1,6,2021
533,81,62,tetap,2,6,2022
533,85,70,tetap,3,6,2023
533,71,94,tetap,4,6,2024
533,95,81,tetap,5,6,2025
534,89,79,tetap,1,7,2021
534,88,79,tetap,2,7,2022
534,71,78,tetap,3,7,2023
534,84,84,tetap,4,7,2024
534,74,79,tetap,5,7,2025
535,72,63,tetap,1,6,2021
535,65,60,mutasi,2,6,2022
535,74,73,tetap,1,7,2023
535,83,69,tetap,2,7,2024
535,73,98,tetap,3,7,2025
536,68,76,tetap,1,6,2021
536,81,68,tetap,2,6,2022
536,62,72,tetap,3,6,2023
536,84,84,tetap,4,6,2024
536,70,83,tetap,5,6,2025
537,73,75,tetap,1,5,2021
537,67,73,tetap,2,5,2022
537,76,83,tetap,3,5,2023
537,95,92,promosi,4,5,2024
537,78,66,tetap,1,4,2025
538,99,72,tetap,1,6,2021
538,86,84,tetap,2,6,2022
538,77,78,tetap,3,6,2023
538,74,75,tetap,4,6,2024
538,73,83,tetap,5,6,2025
539,78,70,tetap,1,6,2021
539,74,89,tetap,2,6,2022
539,79,61,tetap,3,6,2023
539,83,71,tetap,4,6,2024
539,64,85,tetap,5,6,2025
540,85,66,tetap,1,6,2021
540,84,81,tetap,2,6,2022
540,74,65,tetap,3,6,2023
540,65,78,tetap,4,6,2024
540,83,84,tetap,5,6,2025
541,67,87,tetap,1,5,2021
541,94,98,promosi,2,5,2022
541,82,69,tetap,1,4,2023
541,92,94,promosi,2,4,2024
541,98,80,tetap,1,3,2025
542,99,60,tetap,1,5,2021
542,91,66,tetap,2,5,2022
542,70,83,tetap,3,5,2023
542,87,62,tetap,4,5,2024
542,78,91,tetap,5,5,2025
543,67,63,tetap,1,5,2021
543,93,91,promosi,2,5,2022
543,72,84,tetap,1,4,2023
543,92,63,tetap,2,4,2024
543,90,88,promosi,3,4,2025
544,63,86,tetap,1,6,2021
544,100,71,tetap,2,6,2022
544,87,95,promosi,3,6,2023
544,92,68,tetap,1,5,2024
544,94,63,tetap,2,5,2025
545,92,78,tetap,1,7,2021
545,63,75,tetap,2,7,2022
545,92,77,tetap,3,7,2023
545,60,62,mutasi,4,7,2024
545,94,95,promosi,5,7,2025
546,75,82,tetap,1,5,2021
546,69,73,tetap,2,5,2022
546,80,81,tetap,3,5,2023
546,89,73,tetap,4,5,2024
546,88,64,tetap,5,5,2025
547,98,62,tetap,1,6,2021
547,84,89,tetap,2,6,2022
547,80,76,tetap,3,6,2023
547,77,76,tetap,4,6,2024
547,80,71,tetap,5,6,2025
548,96,82,tetap,1,7,2021
548,91,70,tetap,2,7,2022
548,90,78,tetap,3,7,2023
548,83,84,tetap,4,7,2024
548,99,82,tetap,5,7,2025
549,81,72,tetap,1,7,2021
549,93,74,tetap,2,7,2022
549,62,96,tetap,3,7,2023
549,93,84,tetap,4,7,2024
549,65,75,tetap,5,7,2025
550,62,81,tetap,1,5,2021
550,92,94,promosi,2,5,2022
550,72,92,tetap,1,4,2023
550,87,93,promosi,2,4,2024
550,82,63,tetap,1,3,2025
551,76,68,tetap,1,5,2021
551,81,81,tetap,2,5,2022
551,89,64,tetap,3,5,2023
551,67,60,tetap,4,5,2024
551,89,75,tetap,5,5,2025
552,78,90,tetap,1,6,2021
552,76,98,tetap,2,6,2022
552,96,60,tetap,3,6,2023
552,71,65,tetap,4,6,2024
552,89,79,tetap,5,6,2025
553,84,69,tetap,1,7,2021
553,69,100,tetap,2,7,2022
553,94,87,promosi,3,7,2023
553,78,93,tetap,1,6,2024
553,87,72,tetap,2,6,2025
554,87,94,promosi,1,7,2021
554,71,93,tetap,1,6,2022
554,67,63,tetap,2,6,2023
554,99,61,tetap,3,6,2024
554,83,69,tetap,4,6,2025
555,96,96,promosi,1,7,2021
555,97,99,promosi,2,6,2022
555,92,100,promosi,3,5,2023
555,69,61,tetap,1,4,2024
555,100,63,tetap,2,4,2025
556,64,72,tetap,1,5,2021
556,100,96,promosi,2,5,2022
556,81,88,tetap,1,4,2023
556,71,79,tetap,2,4,2024
556,98,76,tetap,3,4,2025
557,98,69,tetap,1,6,2021
557,90,89,promosi,2,6,2022
557,83,94,tetap,1,5,2023
557,75,73,tetap,2,5,2024
557,70,81,tetap,3,5,2025
558,83,62,tetap,1,5,2021
558,95,87,promosi,2,5,2022
558,99,61,tetap,1,4,2023
558,93,70,tetap,2,4,2024
558,88,75,tetap,3,4,2025
559,86,75,tetap,1,6,2021
559,74,97,tetap,2,6,2022
559,90,80,tetap,3,6,2023
559,80,62,tetap,4,6,2024
559,90,80,tetap,5,6,2025
560,88,67,tetap,1,7,2021
560,91,78,tetap,2,7,2022
560,93,61,tetap,3,7,2023
560,70,96,tetap,4,7,2024
560,97,88,promosi,5,7,2025
561,95,86,promosi,1,6,2021
561,95,85,promosi,2,5,2022
561,76,62,tetap,1,4,2023
561,77,69,tetap,2,4,2024
561,61,61,mutasi,3,4,2025
562,70,73,tetap,1,6,2021
562,98,66,tetap,2,6,2022
562,99,63,tetap,3,6,2023
562,61,83,tetap,4,6,2024
562,83,98,tetap,5,6,2025
563,68,62,tetap,1,6,2021
563,100,73,tetap,2,6,2022
563,82,93,tetap,3,6,2023
563,67,73,tetap,4,6,2024
563,93,97,promosi,5,6,2025
564,71,90,tetap,1,7,2021
564,64,73,tetap,2,7,2022
564,88,90,promosi,3,7,2023
564,79,61,tetap,1,6,2024
564,93,89,promosi,2,6,2025
565,68,95,tetap,1,5,2021
565,69,60,tetap,2,5,2022
565,93,94,promosi,3,5,2023
565,92,70,tetap,1,4,2024
565,82,88,tetap,2,4,2025
566,68,74,tetap,1,7,2021
566,100,97,promosi,2,7,2022
566,63,88,tetap,1,6,2023
566,86,66,tetap,2,6,2024
566,95,65,tetap,3,6,2025
567,99,64,tetap,1,5,2021
567,100,71,tetap,2,5,2022
567,84,79,tetap,3,5,2023
567,70,70,tetap,4,5,2024
567,67,88,tetap,5,5,2025
568,60,87,tetap,1,5,2021
568,84,67,tetap,2,5,2022
568,89,85,promosi,3,5,2023
568,72,67,tetap,1,4,2024
568,79,71,tetap,2,4,2025
569,60,87,tetap,1,7,2021
569,97,66,tetap,2,7,2022
569,77,87,tetap,3,7,2023
569,73,87,tetap,4,7,2024
569,75,90,tetap,5,7,2025
570,77,71,tetap,1,5,2021
570,79,66,tetap,2,5,2022
570,75,91,tetap,3,5,2023
570,60,64,mutasi,4,5,2024
570,64,90,tetap,1,6,2025
571,89,80,tetap,1,7,2021
571,62,65,mutasi,2,7,2022
571,73,89,tetap,1,7,2023
571,93,64,tetap,2,7,2024
571,98,93,promosi,3,7,2025
572,93,73,tetap,1,6,2021
572,69,83,tetap,2,6,2022
572,65,76,tetap,3,6,2023
572,63,75,tetap,4,6,2024
572,61,78,tetap,5,6,2025
573,80,91,tetap,1,7,2021
573,79,79,tetap,2,7,2022
573,61,78,tetap,3,7,2023
573,78,94,tetap,4,7,2024
573,94,64,tetap,5,7,2025
574,64,81,tetap,1,7,2021
574,90,63,tetap,2,7,2022
574,100,63,tetap,3,7,2023
574,85,62,tetap,4,7,2024
574,99,94,promosi,5,7,2025
575,63,88,tetap,1,5,2021
575,70,96,tetap,2,5,2022
575,100,93,promosi,3,5,2023
575,87,61,tetap,1,4,2024
575,100,80,tetap,2,4,2025
576,77,77,tetap,1,6,2021
576,78,89,tetap,2,6,2022
576,83,76,tetap,3,6,2023
576,91,70,tetap,4,6,2024
576,97,96,promosi,5,6,2025
577,92,84,tetap,1,6,2021
577,93,69,tetap,2,6,2022
577,76,98,tetap,3,6,2023
577,96,80,tetap,4,6,2024
577,73,60,tetap,5,6,2025
578,69,79,tetap,1,6,2021
578,65,62,mutasi,2,6,2022
578,77,91,tetap,1,7,2023
578,77,82,tetap,2,7,2024
578,70,79,tetap,3,7,2025
579,61,97,tetap,1,7,2021
579,86,66,tetap,2,7,2022
579,87,99,promosi,3,7,2023
579,86,74,tetap,1,6,2024
579,94,99,promosi,2,6,2025
580,67,92,tetap,1,5,2021
580,63,76,tetap,2,5,2022
580,80,61,tetap,3,5,2023
580,65,69,tetap,4,5,2024
580,71,92,tetap,5,5,2025
581,63,74,tetap,1,6,2021
581,65,76,tetap,2,6,2022
581,80,85,tetap,3,6,2023
581,99,61,tetap,4,6,2024
581,64,95,tetap,5,6,2025
582,97,89,promosi,1,7,2021
582,96,75,tetap,1,6,2022
582,82,73,tetap,2,6,2023
582,93,95,promosi,3,6,2024
582,95,62,tetap,1,5,2025
583,83,65,tetap,1,5,2021
583,66,99,tetap,2,5,2022
583,91,85,promosi,3,5,2023
583,93,64,tetap,1,4,2024
583,84,77,tetap,2,4,2025
584,76,63,tetap,1,5,2021
584,84,77,tetap,2,5,2022
584,100,96,promosi,3,5,2023
584,60,66,tetap,1,4,2024
584,97,71,tetap,2,4,2025
585,63,86,tetap,1,7,2021
585,97,95,promosi,2,7,2022
585,97,66,tetap,1,6,2023
585,78,88,tetap,2,6,2024
585,90,90,promosi,3,6,2025
586,70,95,tetap,1,6,2021
586,61,64,mutasi,2,6,2022
586,96,74,tetap,1,7,2023
586,76,61,tetap,2,7,2024
586,67,90,tetap,3,7,2025
587,79,84,tetap,1,6,2021
587,71,73,tetap,2,6,2022
587,77,85,tetap,3,6,2023
587,73,62,tetap,4,6,2024
587,60,85,tetap,5,6,2025
588,95,88,promosi,1,7,2021
588,71,69,tetap,1,6,2022
588,91,89,promosi,2,6,2023
588,89,88,promosi,3,5,2024
588,73,81,tetap,1,4,2025
589,95,84,tetap,1,6,2021
589,71,81,tetap,2,6,2022
589,86,86,promosi,3,6,2023
589,62,78,tetap,1,5,2024
589,88,67,tetap,2,5,2025
590,62,84,tetap,1,6,2021
590,95,81,tetap,2,6,2022
590,66,89,tetap,3,6,2023
590,85,68,tetap,4,6,2024
590,95,89,promosi,5,6,2025
591,97,61,tetap,1,5,2021
591,96,86,promosi,2,5,2022
591,75,79,tetap,1,4,2023
591,75,76,tetap,2,4,2024
591,60,68,tetap,3,4,2025
592,99,97,promosi,1,6,2021
592,72,82,tetap,1,5,2022
592,72,82,tetap,2,5,2023
592,95,91,promosi,3,5,2024
592,75,78,tetap,1,4,2025
593,83,91,tetap,1,6,2021
593,74,89,tetap,2,6,2022
593,93,64,tetap,3,6,2023
593,83,90,tetap,4,6,2024
593,82,84,tetap,5,6,2025
594,82,69,tetap,1,6,2021
594,86,65,tetap,2,6,2022
594,84,70,tetap,3,6,2023
594,66,96,tetap,4,6,2024
594,93,74,tetap,5,6,2025
595,61,77,tetap,1,6,2021
595,97,71,tetap,2,6,2022
595,60,100,tetap,3,6,2023
595,88,82,tetap,4,6,2024
595,76,84,tetap,5,6,2025
596,91,89,promosi,1,6,2021
596,62,81,tetap,1,5,2022
596,68,71,tetap,2,5,2023
596,86,80,tetap,3,5,2024
596,90,78,tetap,4,5,2025
597,75,69,tetap,1,5,2021
597,71,76,tetap,2,5,2022
597,80,96,tetap,3,5,2023
597,81,74,tetap,4,5,2024
597,95,91,promosi,5,5,2025
598,89,91,promosi,1,7,2021
598,66,85,tetap,1,6,2022
598,96,96,promosi,2,6,2023
598,60,88,tetap,1,5,2024
598,70,61,tetap,2,5,2025
599,62,74,tetap,1,5,2021
599,95,80,tetap,2,5,2022
599,96,99,promosi,3,5,2023
599,100,72,tetap,1,4,2024
599,73,89,tetap,2,4,2025
600,89,63,tetap,1,6,2021
600,67,79,tetap,2,6,2022
600,87,89,promosi,3,6,2023
600,79,87,tetap,1,5,2024
600,95,90,promosi,2,5,2025
601,81,88,tetap,1,6,2021
601,77,82,tetap,2,6,2022
601,86,88,promosi,3,6,2023
601,85,85,promosi,4,5,2024
601,91,65,tetap,1,4,2025
602,83,86,tetap,1,7,2021
602,67,74,tetap,2,7,2022
602,67,80,tetap,3,7,2023
602,73,76,tetap,4,7,2024
602,66,81,tetap,5,7,2025
603,74,84,tetap,1,6,2021
603,82,92,tetap,2,6,2022
603,76,85,tetap,3,6,2023
603,99,83,tetap,4,6,2024
603,66,75,tetap,5,6,2025
604,82,87,tetap,1,6,2021
604,69,90,tetap,2,6,2022
604,79,80,tetap,3,6,2023
604,97,79,tetap,4,6,2024
604,79,95,tetap,5,6,2025
605,60,70,tetap,1,5,2021
605,86,61,tetap,2,5,2022
605,84,64,tetap,3,5,2023
605,75,68,tetap,4,5,2024
605,96,83,tetap,5,5,2025
606,90,82,tetap,1,7,2021
606,74,65,tetap,2,7,2022
606,69,98,tetap,3,7,2023
606,86,99,promosi,4,7,2024
606,62,67,tetap,1,6,2025
607,62,69,tetap,1,6,2021
607,91,80,tetap,2,6,2022
607,82,87,tetap,3,6,2023
607,74,85,tetap,4,6,2024
607,69,87,tetap,5,6,2025
608,67,100,tetap,1,6,2021
608,73,94,tetap,2,6,2022
608,93,86,promosi,3,6,2023
608,67,81,tetap,1,5,2024
608,63,100,tetap,2,5,2025
609,64,68,tetap,1,5,2021
609,70,61,tetap,2,5,2022
609,74,100,tetap,3,5,2023
609,86,74,tetap,4,5,2024
609,71,98,tetap,5,5,2025
610,77,98,tetap,1,6,2021
610,71,85,tetap,2,6,2022
610,85,68,tetap,3,6,2023
610,89,98,promosi,4,6,2024
610,91,96,promosi,5,5,2025
611,97,77,tetap,1,5,2021
611,77,68,tetap,2,5,2022
611,96,89,promosi,3,5,2023
611,97,93,promosi,4,4,2024
611,99,95,promosi,5,3,2025
612,100,82,tetap,1,5,2021
612,65,72,tetap,2,5,2022
612,71,66,tetap,3,5,2023
612,71,76,tetap,4,5,2024
612,98,60,tetap,5,5,2025
613,84,76,tetap,1,7,2021
613,60,92,tetap,2,7,2022
613,79,64,tetap,3,7,2023
613,66,71,tetap,4,7,2024
613,91,70,tetap,5,7,2025
614,76,69,tetap,1,5,2021
614,82,72,tetap,2,5,2022
614,68,74,tetap,3,5,2023
614,69,76,tetap,4,5,2024
614,76,86,tetap,5,5,2025
615,75,87,tetap,1,6,2021
615,83,95,tetap,2,6,2022
615,100,68,tetap,3,6,2023
615,72,70,tetap,4,6,2024
615,92,97,promosi,5,6,2025
616,89,98,promosi,1,7,2021
616,70,98,tetap,1,6,2022
616,81,98,tetap,2,6,2023
616,73,90,tetap,3,6,2024
616,72,65,tetap,4,6,2025
617,61,91,tetap,1,6,2021
617,66,74,tetap,2,6,2022
617,72,76,tetap,3,6,2023
617,60,97,tetap,4,6,2024
617,81,75,tetap,5,6,2025
618,76,91,tetap,1,6,2021
618,62,78,tetap,2,6,2022
618,90,66,tetap,3,6,2023
618,100,93,promosi,4,6,2024
618,76,97,tetap,1,5,2025
619,97,94,promosi,1,5,2021
619,70,86,tetap,1,4,2022
619,97,92,promosi,2,4,2023
619,66,77,tetap,1,3,2024
619,68,64,tetap,2,3,2025
620,66,63,tetap,1,6,2021
620,85,69,tetap,2,6,2022
620,90,97,promosi,3,6,2023
620,70,100,tetap,1,5,2024
620,69,77,tetap,2,5,2025
621,76,83,tetap,1,5,2021
621,94,90,promosi,2,5,2022
621,85,64,tetap,1,4,2023
621,72,65,tetap,2,4,2024
621,62,91,tetap,3,4,2025
622,90,79,tetap,1,7,2021
622,66,75,tetap,2,7,2022
622,73,100,tetap,3,7,2023
622,68,78,tetap,4,7,2024
622,77,90,tetap,5,7,2025
623,98,98,promosi,1,6,2021
623,72,77,tetap,1,5,2022
623,83,79,tetap,2,5,2023
623,61,64,mutasi,3,5,2024
623,77,100,tetap,1,6,2025
624,85,70,tetap,1,7,2021
624,87,72,tetap,2,7,2022
624,61,85,tetap,3,7,2023
624,99,67,tetap,4,7,2024
624,68,64,tetap,5,7,2025
625,69,71,tetap,1,6,2021
625,78,99,tetap,2,6,2022
625,68,78,tetap,3,6,2023
625,74,70,tetap,4,6,2024
625,97,84,tetap,5,6,2025
626,92,66,tetap,1,7,2021
626,86,97,promosi,2,7,2022
626,80,60,tetap,1,6,2023
626,68,66,tetap,2,6,2024
626,80,88,tetap,3,6,2025
627,97,76,tetap,1,7,2021
627,89,95,promosi,2,7,2022
627,85,91,promosi,3,6,2023
627,96,71,tetap,1,5,2024
627,81,60,tetap,2,5,2025
628,90,100,promosi,1,6,2021
628,61,77,tetap,1,5,2022
628,86,99,promosi,2,5,2023
628,97,81,tetap,1,4,2024
628,64,78,tetap,2,4,2025
629,87,75,tetap,1,5,2021
629,95,70,tetap,2,5,2022
629,78,82,tetap,3,5,2023
629,94,65,tetap,4,5,2024
629,93,97,promosi,5,5,2025
630,79,78,tetap,1,5,2021
630,91,93,promosi,2,5,2022
630,90,91,promosi,3,4,2023
630,92,94,promosi,4,3,2024
630,90,94,promosi,5,2,2025
631,86,82,tetap,1,7,2021
631,68,91,tetap,2,7,2022
631,72,88,tetap,3,7,2023
631,74,95,tetap,4,7,2024
631,84,98,tetap,5,7,2025
632,97,84,tetap,1,5,2021
632,73,71,tetap,2,5,2022
632,70,93,tetap,3,5,2023
632,81,86,tetap,4,5,2024
632,91,80,tetap,5,5,2025
633,98,81,tetap,1,6,2021
633,89,69,tetap,2,6,2022
633,98,73,tetap,3,6,2023
633,91,61,tetap,4,6,2024
633,94,77,tetap,5,6,2025
634,71,71,tetap,1,5,2021
634,71,96,tetap,2,5,2022
634,98,75,tetap,3,5,2023
634,68,80,tetap,4,5,2024
634,77,81,tetap,5,5,2025
635,100,99,promosi,1,6,2021
635,93,67,tetap,1,5,2022
635,71,88,tetap,2,5,2023
635,64,71,tetap,3,5,2024
635,85,61,tetap,4,5,2025
636,69,96,tetap,1,7,2021
636,85,99,promosi,2,7,2022
636,79,80,tetap,1,6,2023
636,81,99,tetap,2,6,2024
636,79,89,tetap,3,6,2025
637,98,89,promosi,1,7,2021
637,65,97,tetap,1,6,2022
637,81,96,tetap,2,6,2023
637,64,66,tetap,3,6,2024
637,70,71,tetap,4,6,2025
638,81,89,tetap,1,7,2021
638,67,60,tetap,2,7,2022
638,86,64,tetap,3,7,2023
638,87,98,promosi,4,7,2024
638,78,81,tetap,1,6,2025
639,65,77,tetap,1,5,2021
639,100,62,tetap,2,5,2022
639,64,90,tetap,3,5,2023
639,92,92,promosi,4,5,2024
639,92,66,tetap,1,4,2025
640,67,80,tetap,1,7,2021
640,85,75,tetap,2,7,2022
640,61,85,tetap,3,7,2023
640,89,96,promosi,4,7,2024
640,72,65,tetap,1,6,2025
641,95,87,promosi,1,6,2021
641,93,71,tetap,1,5,2022
641,84,87,tetap,2,5,2023
641,65,95,tetap,3,5,2024
641,84,74,tetap,4,5,2025
642,86,100,promosi,1,7,2021
642,69,66,tetap,1,6,2022
642,86,96,promosi,2,6,2023
642,77,61,tetap,1,5,2024
642,71,76,tetap,2,5,2025
643,77,87,tetap,1,7,2021
643,73,81,tetap,2,7,2022
643,75,100,tetap,3,7,2023
643,98,67,tetap,4,7,2024
643,88,68,tetap,5,7,2025
644,75,60,tetap,1,5,2021
644,97,72,tetap,2,5,2022
644,98,81,tetap,3,5,2023
644,70,97,tetap,4,5,2024
644,92,87,promosi,5,5,2025
645,92,95,promosi,1,6,2021
645,77,70,tetap,1,5,2022
645,71,94,tetap,2,5,2023
645,72,86,tetap,3,5,2024
645,83,88,tetap,4,5,2025
646,86,89,promosi,1,7,2021
646,76,97,tetap,1,6,2022
646,78,95,tetap,2,6,2023
646,65,64,mutasi,3,6,2024
646,63,86,tetap,1,7,2025
647,71,67,tetap,1,6,2021
647,73,69,tetap,2,6,2022
647,79,74,tetap,3,6,2023
647,76,83,tetap,4,6,2024
647,64,68,tetap,5,6,2025
648,100,86,promosi,1,5,2021
648,94,78,tetap,1,4,2022
648,69,99,tetap,2,4,2023
648,100,99,promosi,3,4,2024
648,68,88,tetap,1,3,2025
649,70,78,tetap,1,6,2021
649,78,81,tetap,2,6,2022
649,93,68,tetap,3,6,2023
649,97,80,tetap,4,6,2024
649,84,94,tetap,5,6,2025
650,63,86,tetap,1,5,2021
650,90,86,promosi,2,5,2022
650,66,62,tetap,1,4,2023
650,62,88,tetap,2,4,2024
650,79,87,tetap,3,4,2025
651,92,88,promosi,1,7,2021
651,68,72,tetap,1,6,2022
651,90,99,promosi,2,6,2023
651,70,100,tetap,1,5,2024
651,97,76,tetap,2,5,2025
652,61,76,tetap,1,6,2021
652,87,61,tetap,2,6,2022
652,71,100,tetap,3,6,2023
652,74,72,tetap,4,6,2024
652,70,63,tetap,5,6,2025
653,81,100,tetap,1,7,2021
653,80,94,tetap,2,7,2022
653,77,80,tetap,3,7,2023
653,90,73,tetap,4,7,2024
653,69,71,tetap,5,7,2025
654,88,79,tetap,1,6,2021
654,92,98,promosi,2,6,2022
654,100,94,promosi,3,5,2023
654,65,82,tetap,1,4,2024
654,72,92,tetap,2,4,2025
655,96,87,promosi,1,5,2021
655,69,67,tetap,1,4,2022
655,68,72,tetap,2,4,2023
655,62,64,mutasi,3,4,2024
655,91,62,tetap,1,5,2025
656,96,83,tetap,1,5,2021
656,85,91,promosi,2,5,2022
656,71,87,tetap,1,4,2023
656,86,83,tetap,2,4,2024
656,93,62,tetap,3,4,2025
657,71,96,tetap,1,5,2021
657,67,69,tetap,2,5,2022
657,68,74,tetap,3,5,2023
657,74,92,tetap,4,5,2024
657,94,94,promosi,5,5,2025
658,98,85,promosi,1,7,2021
658,67,62,tetap,1,6,2022
658,82,80,tetap,2,6,2023
658,73,60,tetap,3,6,2024
658,81,71,tetap,4,6,2025
659,83,95,tetap,1,6,2021
659,67,85,tetap,2,6,2022
659,66,90,tetap,3,6,2023
659,95,61,tetap,4,6,2024
659,100,63,tetap,5,6,2025
660,79,60,tetap,1,6,2021
660,63,82,tetap,2,6,2022
660,73,74,tetap,3,6,2023
660,82,60,tetap,4,6,2024
660,69,98,tetap,5,6,2025
661,67,83,tetap,1,7,2021
661,73,71,tetap,2,7,2022
661,60,92,tetap,3,7,2023
661,69,79,tetap,4,7,2024
661,89,65,tetap,5,7,2025
662,86,76,tetap,1,7,2021
662,95,98,promosi,2,7,2022
662,70,61,tetap,1,6,2023
662,91,99,promosi,2,6,2024
662,83,96,tetap,1,5,2025
663,66,86,tetap,1,6,2021
663,67,71,tetap,2,6,2022
663,62,61,mutasi,3,6,2023
663,76,82,tetap,1,7,2024
663,97,73,tetap,2,7,2025
664,83,72,tetap,1,6,2021
664,90,68,tetap,2,6,2022
664,78,88,tetap,3,6,2023
664,78,84,tetap,4,6,2024
664,77,87,tetap,5,6,2025
665,96,96,promosi,1,6,2021
665,67,100,tetap,1,5,2022
665,94,85,promosi,2,5,2023
665,81,99,tetap,1,4,2024
665,64,85,tetap,2,4,2025
666,88,75,tetap,1,5,2021
666,82,62,tetap,2,5,2022
666,90,66,tetap,3,5,2023
666,85,66,tetap,4,5,2024
666,91,82,tetap,5,5,2025
667,70,87,tetap,1,7,2021
